href,name,brand,price,product_details,instruction,ingredients,warnings
https://www.rossmann.de/de/pflege-und-duft-isana-tuchmaske-christmas-cuddle/p/4068134121295,Tuchmaske Christmas Cuddle,ISANA,"Artikelpreis 0,99 €","Winter-SOS für trockene Haut!
Die ISANA TUCHMASKE CHRISTMAS CUDDLES ist dein Feuchtigkeitsbooster gegen kalte Tage.Reichhaltige Sheabutter und zarter Vanille-Extrakt schenken deiner Haut bis zu 24h* wohltuende Pflege.
Die funkelnden Sterne machen jede Anwendung zu einem festlichen Moment – für eine geschmeidige, strahlende Haut, die sich rundum wohlfühlt.
mit Sheabutter & Vanille-Extrakt
Rezeptur zu 100% ohne Mikroplastik
Tuchmaterial 100% natürlichen Ursprungs
vegan
*in-vivo Studie zur Hautfeuchtigkeit 24h
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
080076776266
Ursprungsland/Herkunftsort
Südkorea
Testurteile, Qualitätssiegel & Verbandszeichen",Das Gesicht gründlich reinigen und trocknen. Sachet vor Gebrauch durchkneten. Die Tuchmaske auffalten und auf das Gesicht auflegen. Nach einer Einwirkzeit von mindestens 10 Minuten das Vlies abnehmen und verbleibende Rückstände sanft einmassieren oder mit einem Kosmetiktuch abtupfen.,"Aqua, Glycerin, Helianthus Annuus Seed Oil, Polyglyceryl-3 Methylglucose Distearate, Vanilla Planifolia Fruit Extract, Butyrospermum Parkii Butter, Dicaprylyl Carbonate, Tocopherol, Sodium Hyaluronate, Coco-Caprylate/Caprate, Xanthan Gum, Sclerotium Gum, Butylene Glycol, Hydroxyacetophenone, Citric Acid, Sodium Citrate, Sodium Benzoate.",
https://www.rossmann.de/de/pflege-und-duft-alterra-getoentes-tagesfluid-01-light/p/4068134145208,Getöntes Tagesfluid 01 Light,Alterra,"Artikelpreis 2,00 €","Daily Glow: Das getönte Tagesfluid mit mineralischen Pigmenten verleiht der Haut einen natürlichen Glow, während Vitamin C vor freien Radikalen* schützt und sie pflegt.
mit Vitamin C
*in vitro getestet
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
080076776266
Testurteile, Qualitätssiegel & Verbandszeichen",Nach der Pflegeroutine im Gesicht auftragen und sanft verblenden.,"Aqua, Glycine Soja Oil*, Triheptanoin, Glycerin, Olea Europaea Fruit Oil*, Glyceryl Stearate Citrate, Cetyl Alcohol, Butyrospermum Parkii Butter*, Xanthan Gum, Ascorbyl Glucoside, Hydrogenated Palm Glycerides, Sodium Benzoate, Potassium Sorbate, Lactic Acid, Alcohol* denat., Tocopherol, Helianthus Annuus Seed Oil, Citrus Sinensis Fruit Extract*, Ascorbyl Palmitate, Levulinic Acid, Sodium Levulinate, Parfum**, Linalyl Acetate**, Limonene**, Linalool**, Vanillin**, Geraniol**, Pinene**, Citronellol**, Citrus Limon Peel Oil**, Beta-Caryophyllene**, Citral**, Terpineol**, Cananga Odorata Oil/Extract**, Anise Alcohol**, Benzaldehyde**, [+/- Mica, CI 77491, CI 77492, CI 77499, CI 77891].
*ingredients from certified organic agriculture
**from natural essential oils","Warnhinweise
Lippenbereich aussparen."
https://www.rossmann.de/de/pflege-und-duft-selfie-project-gesichtspflege-bundle-stopstops/p/4260650351112,Gesichtspflege Bundle #StopStops,Selfie Project,"Artikelpreis 6,29 €","Dieses Vorteilsset ist ideal, um lästige Mitesser zu bekämpfen und Ihrer Haut zu einem frischen, reinen Teint zu verhelfen. Dieses Set beinhaltet:
1x
Peeling Papaya (8 ml)
1x
Nose Stripes #So fruity, so clean (3 Stück)
1x
Reinigende Tuchmaske #BravePanda (1 Stück)
1x
Anti-Pickel Sterne #StopSpots (20 Stück)
Kontaktdaten
Maurisse Sp.zo.o.
ul. Chwaszczyńska 131, 81-571 Gdynia, Poland
www.selfieproject.de
contact@maurisse.com",,"Peeling Papaya: Aqua, Glycerin, Carbomer, Papain, Mandelic Acid, Lactic Acid, Sodium Lactate, Hydroxyethylcellulose, Xanthan Gum, Lecithin, Guar Hydroxypropyltrimonium Chloride, Caramel, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, PEG-40 Hydrogenated Castor Oil, Sodium Hydroxide, Ethylhexylglycerin, Tetrasodium EDTA, Phenoxyethanol, Alcohol, Pafrum, CI 15985, CI 77891.
Nose Stripes #So fruity, so clean: Aqua, PVP, Polyvinyl Alcohol, Acrylates Copolymer, Glycerin, Kaolin, Citrullus Lanatus (Watermelon) Fruit Extract, Hamamelis Virginiana (Witch Hazel) Water, Aloe Barbadensis Leaf Juice, Dipotassium Glycyrrhizate, Maltodextrin, Potassium Sorbate, Sodium Benzoate, CI 77891, Chlorphenesin, Citric Acid, Parfum.
Reinigende Tuchmaske #BravePanda: Aqua, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Methylpropanediol, Methyl Gluceth-20, Bambusa Vulgaris Leaf/Stem Extract, Propylene Glycol Dicaprylate/Dicaprate, Biosaccharide Gum-1, Charcoal Powder, PEG-7 Glyceryl Cocoate, Caprylyl Glycol, Polyglycerin-10, Polyglyceryl-10 Myristate, Polyglyceryl-10 Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Dehydroacetate, Tromethamine, Ethylhexylglycerin, Phenoxyethanol, Citric Acid, Tetrasodium EDTA, Parfum
Anti-Pickel Sterne #StopSpots: Sodium Carboxymethyl Cellulos, Calendula Oil, Polyisobutene, Tea Tree Oil, Xanthan Gum, Naphthenic Oil, Propylene Glycol",
https://www.rossmann.de/de/pflege-und-duft-skin1004-madagascar-centella-tone-brightening-capsule-cream/p/8809576261615,Madagascar Centella Tone Brightening Capsule Cream,SKIN1004,"Artikelpreis 22,99 €","Diese Creme enthält eine hochkonzentrierte Menge an Madecassosid in Form von Mikroperlen für maximale Stabilität, Leistung und Wirksamkeit. Der patentierte Wirkstoff mit Madecassosid hellt den Hautton auf und verleiht der Haut ein natürliches Strahlen. Madecassosid ist reich an Aminosäuren, Beta-Carotin, Fettsäuren und sekundären Pflanzenstoffen. Niacinamid, Tranexamsäure und Alpha-Bisabolol wirken synergetisch und verbessern sowohl den Hautton als auch die Reparatur der Hautbarriere. Die OIL IN WATER GEL-Technologie bildet eine feuchtigkeitsspendende Barriere für eine intensive Hydratation. Die leichte Textur der Creme zieht schnell in die Haut ein, ohne ein fettiges Gefühl zu hinterlassen.
mittelschwere Creme mit Madewhite™ Mikroperlen zieht schnell ein und hinterlässt ein weiches und nicht klebriges Finish.
die Wirkstoffe erzeugen einen Synergieeffekt aus Tonusaufhellung und Reparatur der Hautbarriere.
Niacinamide zur Glättung des Hauttons und entzündungshemmend, Tranexamic Acid zum Verblassen dunkler Flecken, Alpha-Bisabolol zur Beruhigung und Heilung
OIL-IN-WATER-GEL-Technologie: Die Öl-Wasser-Emulsion sorgt für eine tiefere und längere Feuchtigkeitszufuhr
Kontaktdaten
Lebenko GmbH
Mart-Stam-Straße 49, 60438, Frankfurt am Main, Deutschland
www.skin1004.com
info@lebenko.com",Eine angemessene Menge auf das Gesicht auftragen und sanft mit beiden Handflächen einreiben undfür die Einwirkung einklopfen.,"Aqua(Water), Butylene Glycol, Propanediol, Niacinamide, Isotridecyl Isononanoate, Phenyl Trimethicone, 1,2-Hexanediol, Tranexamic Acid, Diglycerin, Centella Asiatica Extract, Butyrospermum Parkii (Shea) Butter, Squalane, Polyglyceryl-3 Distearate, Xylitylglucoside, Cetyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Anhydroxylitol, Polyacrylate Crosspolymer-6, Arginine, Trehalose, Zea Mays (Corn) Starch, Xylitol, Panthenol, Pentylene Glycol, Microcrystalline Cellulose, Mannitol, Glyceryl Stearate Citrate, Hydroxyethyl Urea, Ethylhexylglycerin, Glycerin, Glucose, Madecassoside, Sodium Hyaluronate, Bisabolol, Hydrogenated Lecithin, Glyceryl Acrylate/Acrylic Acid Copolymer, Pyrus Communis (Pear) Flower Extract, Lactobacillus Ferment","Warnhinweise
Nur für den externen Gebrauch. Nicht schlucken. Außerhalb der Reichweite von Kindern aufbewahren. Den Kontakt mit den Augen vermeiden und bei Raumtemperatur lagern."
https://www.rossmann.de/de/pflege-und-duft-nivea-q10-anti-falten-kollagen-experte-3in1-regenerierendes-serum/p/4006000230542,Q10 Anti-Falten Kollagen Experte 3in1 regenerierendes Serum,NIVEA,"Artikelpreis 17,99 €","Q10 Anti-Falten Collagen Expert 3in1 reparierendes Serum
Wussten Sie schon? Mit zunehmendem Alter nimmt die Kollagenproduktion in unserer Haut ab, was zu Linien, Falten und zum Verlust der Hautelastizität führt. Um diesen Effekten entgegenzuwirken, kann die Verwendung von kollagenfördernden Inhaltsstoffen in der Hautpflegeroutine dazu beitragen, das Erscheinungsbild der Haut zu verbessern!
24 STUNDEN: Verbesserte Hautelastizität. Die Haut ist bei 82 % der Frauen tiefenwirksam mit Feuchtigkeit versorgt.***
1 WOCHE: Sichtbare Verbesserung selbst tiefer Falten und Mimikfalten.
2 WOCHEN: Strafft und definiert die Gesichtskonturen und verringert das Erschlaffen der Haut bei 83% der Frauen.***
Mit der NIVEA Q10 Facial Butter Tag & Nacht 4-Fach Elastizitätseffekt in der Routine. Durch die kombinierte Anwendung werden 4 Effekte erzielt: Straffung, definiertere Gesichtskonturen, gesteigerte Festigkeit & Elastizität sowie Faltenmilderung
* Klinische Studie, 33 Frauen, 2025** Selbstbewertung, 42 Frauen, 2025*** Selbstbewertung, 42 Frauen, 2025
​​​​mildert tiefe Falten
strafft Konturen
festigt die Haut
Kontaktdaten
Beiersdorf AG
Beiersdorfstraße 1-9, 20245 Hamburg
www.nivea.de
nivea@beiersdorf.com
00800 49 40 1911",,"Aqua, Glycerin, Alcohol Denat., Caprylic/Capric Triglyceride, Cocoglycerides, Glyceryl Stearate Citrate, Distarch Phosphate, Ubiquinone, Palmitoyl Tripeptide-5, Acetyl Hydroxyproline, Ceramide NP, Creatine, 1-Methylhydantoin-2-Imide, Argania Spinosa Kernel Oil, Squalane, Butyrospermum Parkii Butter, Hydroxyacetophenone, Xanthan Gum, Sodium Hydroxide, Sodium Chloride, Sodium Sulfate, Phenoxyethanol, Parfum, CI 15985",
https://www.rossmann.de/de/pflege-und-duft-elf-cosmetics-skin-plz-clarify-facial-oil/p/0609332573222,SKIN PLZ Clarify Facial Oil,e.l.f. Cosmetics,"Artikelpreis 18,99 €","Ein nicht komedogenes Gesichtsöl mit 2 % Salicylsäure, das deine Haut von Unreinheiten befreit, die Poren klärt und für ein beruhigtes, ebenmäßiges Hautbild sorgt.
klärendes Gesichtsöl für zu Unreinheiten neigende Haut mit 2 % BHA (auch bekannt als Salicylsäure) zur Reinigung verstopfter Poren
reduziert das Erscheinungsbild von Hautunreinheiten, ohne die Haut auszutrocknen
beruhigt sichtbare Rötungen bei gestresster Haut und sorgt für ein ebenmäßigeres Hautbild
nicht komedogen (verstopft die Poren nicht)
trockene Öltextur mit nicht fettendem Finish
vegan
Bei e.l.f. clean ist der Name Programm: e.l.f. geht freiwillig über die EU-Verordnung für kosmetische Mittel und FDA-Anforderungen hinaus und entfernt mehr als die erforderlichen 1.600 Inhaltsstoffe aus ihren Produkten.
Gönn gestresster Haut eine kleine Auszeit – mit dem PLZ Clarify Facial Oil von e.l.f. SKIN.
Dieses beruhigende, nicht komedogene Gesichtsöl ist sanft genug für empfindliche Haut und wirkt mit 2 % Salicylsäure effektiv gegen verstopfte Poren und Unreinheiten, ohne auszutrocknen. Die leichte Formel zieht schnell ein, fühlt sich nicht fettig an und der grüne Farbton verschwindet direkt beim Auftragen – für ein klares, ausgeglichenes Hautbild.
Kontaktdaten
PWC Solutions, Ltd.
3 Cavendish Row, D01 A2T5 DUBLIN, Ireland
www.elfcosmetics.com
info@pwcsolutions.eu",Abends nach der Gesichtsreinigung und vor der Feuchtigkeitspflege 3–5 Tropfen des Gesichtsöls auf die gereinigte Haut auftragen und sanft einmassieren – dabei die Augenpartie aussparen. Die grüne Farbe der Formel zieht schnell ein und hinterlässt kein fettiges Gefühl.,"Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Alcohol, Glycine Soja (Soybean) Oil, Octyldodecanol, Salicylic Acid, 1,2-Hexanediol, Tocopherol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Bisabolol, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Glabridin, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Daucus Carota Sativa (Carrot) Root Extract, Beta-Carotene, Denatonium Benzoate, Limonene, Linalool","Warnhinweise
Nur zur äußeren Anwendung."
https://www.rossmann.de/de/pflege-und-duft-isana-disney-chip-augenpads-hyaluron-und-koffein/p/4068134168764,Disney Chip Augenpads Hyaluron & Koffein,ISANA,"Artikelpreis 1,29 €","Go Nuts!
Die ISANA HYDROGEL AUGENPADS mit Hyaluron spenden dir 24h Feuchtigkeit*. Eine Wohltat für deine empfindliche Augenpartie. Das kühlende Hydrogel hat zudem einen abschwellenden Effekt und sorgt mit Koffein für einen extra wachen Blick.
jeder Hauttyp
für eine verjüngte Ausstrahlung und frischen Look
HAUTVERTRÄGLICHKEIT: dermatologisch bestätigt und pH-hautneutral
vegan
*in-vivo Studie zur 24h Hautfeuchtigkeit
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
080076776266
Ursprungsland/Herkunftsort
Südkorea
Testurteile, Qualitätssiegel & Verbandszeichen",Nach dem Öffnen unmittelbar verbrauchen! Sachet öffnen und die Pads nacheinander vorsichtig der Schale entnehmen. Pads auf die gereinigte Haut unter den Augen auflegen und leicht andrücken. Nach einer Einwirkzeit von 10-20 Minuten wieder entfernen und Rückstände sanft einmassieren.,"Aqua, Glycerin, Caffeine, Sodium Hyaluronate, Chondrus Crispus Extract, Ascophyllum Nodosum Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Amorphophallus Konjac Root Powder, Caprylyl Glycol, Glucomannan, 1,2-Hexanediol, Sucrose, Dipotassium Glycyrrhizate, Dipropylene Glycol, Synthetic Fluorphlogopite, Butylene Glycol, Maltodextrin, Hydroxyacetophenone, Ceratonia Siliqua Gum, Calcium Lactate, Disodium EDTA, CI 77491, CI 77499.","Warnhinweise
Nur zur äußerlichen Anwendung! Pads sind nicht wiederverwendbar! Nicht zur Pflege von Kindern verwenden!"
https://www.rossmann.de/de/make-up-labello-lippenpflegestift-bridgerton-rose-meringue/p/4006000238371,Lippenpflegestift Bridgerton Rose Meringue,Labello,"Artikelpreis 2,99 €","Erlebe mit Labello Rose Meringue eine zauberhafte Lippenpflege, die deine Lippen mit einem dezenten Glanz verschönert und sie zum Strahlen bringt. Unterstreiche die natürliche Schönheit deiner Lippen mit Labello Rose Meringue. Die Formel spendet 24 Stunden lang Pflege und schützt vor dem Austrocknen – ohne Mineralöle. Der Lippenpflegestift verleiht deinen Lippen einen leichten Schimmer und kann je nach Bedarf angewendet werden. Genieße mit dem tiefenpflegenden Lippenbalsam seidig-weiche, geschmeidige und gesund aussehende Lippen den ganzen Tag über. Verwöhne deine Lippen mit Labello Rose Meringue und betone ihre natürliche Schönheit mit einem Hauch von schimmerndem Glanz und Farbe. Gönn dir die sanfte Pflege und den strahlenden Glanz, den deine Lippen verdienen.
mit Inhaltsstoffen natürlichen Ursprungs
spendet 24h Feuchtigkeit
zarter Rosenduft
leichter Schimmer
ohne Mineralöle
Hautverträglichkeit dermatologisch bestätigt
Kontaktdaten
Beiersdorf AG
Beiersdorfstraße 1-9, 20245 Hamburg
www.labello.de
labello@beiersdorf.com",Der Lippenpflegestift kann je nach Bedarf mehrmals täglich angewendet werden. Labello Rose Meringue sanft und gleichmäßig auf die Lippen auftragen und bei trockenen Lippen regelmäßig wiederholen.,"Helianthus Annuus Hybrid Oil (Sunflower Oil), Ricinus Communis Seed Oil (Castor Oil), Cera Alba (Beeswax), Helianthus Annuus Seed Cera (Sunflower Wax), Butyrospermum Parkii Butter (Shea Butter), Mica, Hydrogenated Castor Oil, Tocopherol (Vitamin E), Ascorbyl Palmitate (Vitamin C Derivate), Helianthus Annuus Seed Oil (Sunflower Oil), Lecithin (Sunflower Lecithin), Neohesperidin Dihydrochalcone, Hydrolyzed Pearl (Pearl Extract), Linalool, Aroma, CI 77891, CI 77492, CI 15850",
https://www.rossmann.de/de/make-up-lip-smacker-lippenbalsam-party-pack-coca-cola/p/0050051119619,Lippenbalsam Party Pack Coca Cola,Lip Smacker,"Artikelpreis 9,99 €","Leckere Köstlichkeiten. Party-Spaß! Genieße den authentischen Geschmack deiner Lieblingsgetränke in einem Lipgloss, der genauso gut für deine Lippen ist, wie er schmeckt!
Die Lip Smacker Lippenbalsame mit Coca-Cola-Geschmack spenden Feuchtigkeit und erfrischen die Lippen zugleich. Dank des Party-Packs kannst Du einen Lippenbalsam überallhin mitnehmen.
Geschmacksrichtungen: Coca-Cola, Coca-Cola Cherry, Coca-Cola Vanilla, Sprite, Fanta Grape, Fanta Orange und Fanta Strawberry
Kontaktdaten
embb EMPEAK Markwins Beauty
City of Industry, CA 91789 Montornés del Vallés, ES 08170
www.lipsmacker.com
info@markwins.eu",So oft wie gewünscht großzügig auf die Lippen auftragen.,"Coca Cola: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, AROMA, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, BENZYL BENZOATE, TRIDECYL TRIMELLITATE, CERA MICROCRISTALLINA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, LIMONENE, SORBIC ACID, VANILLIN, CITRUS LIMON PEEL OIL, TERPINEOL, TOCOPHEROL, CITRAL, EUGENOL, CINNAMAL, PINENE, TERPINOLENE, ISOEUGENOL, BENZYL ALCOHOL, GLYCINE SOJA OIL, ALPHA-TERPINENE, CI 77492, CI 15850.
Sprite: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, AROMA, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, LIMONENE, TRIDECYL TRIMELLITATE, CITRUS LIMON PEEL OIL, CERA MICROCRISTALLINA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, SORBIC ACID, BENZYL BENZOATE, AROMA, PINENE, TERPINEOL, TOCOPHEROL, CITRAL, TERPINOLENE, VANILLIN, ALPHA-TERPINENE, CINNAMAL, GLYCINE SOJA OIL, GERANYL ACETATE, GERANIOL, BETA-CARYOPHYLLENE, EUGENOL, LINALOOL, BENZYL ALCOHOL, CI 77891, CI 77491, CI 77492, CI 77499, CI 45410.
Cherry Coke: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, AROMA, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, TRIDECYL TRIMELLITATE, CERA MICROCRISTALLINA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, LIMONENE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, BENZYL BENZOATE, SORBIC ACID, CITRUS LIMON PEEL OIL, TERPINEOL, TOCOPHEROL, CITRAL, PINENE, VANILLIN, EUGENOL, BENZALDEHYDE, TERPINOLENE, GERANYL ACETATE, CINNAMOMUM CASSIA LEAF OIL, CINNAMAL, GLYCINE SOJA OIL, ALPHA-TERPINENE, CI 19140, CI 15850, CI 77499.
Fanta Orange: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, AROMA, LIMONENE, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, TRIDECYL TRIMELLITATE, CITRUS AURANTIUM FLOWER OIL, CITRUS AURANTIUM PEEL OIL, CERA MICROCRISTALLINA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, BENZYL ALCOHOL, SORBIC ACID, CITRAL, LINALOOL, TOCOPHEROL, TERPINEOL, BETA-CARYOPHYLLENE, GERANIOL, CARVONE, GERANYL ACETATE, PINENE, GLYCINE SOJA OIL, CI 19140, CI 15850.
Fanta Zitrone: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, LIMONENE, TRIDECYL TRIMELLITATE, CERA MICROCRISTALLINA, CITRUS LIMON PEEL OIL, AROMA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, SORBIC ACID, PINENE, BENZYL BENZOATE, TERPINEOL, CITRAL, TOCOPHEROL, LINALOOL, TERPINOLENE, GERANYL ACETATE, GERANIOL, ALPHA-TERPINENE, GLYCINE SOJA OIL, BETA-CARYOPHYLLENE, VANILLIN, CI 77891.
Fanta Erdbeere: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, AROMA, POLYBUTENE, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, BENZYL BENZOATE, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, TRIDECYL TRIMELLITATE, CERA MICROCRISTALLINA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, SORBIC ACID, LIMONENE, TOCOPHEROL, GLYCINE SOJA OIL, ROSE KETONE-4, BENZYL ALCOHOL, CI 42090, CI 15850.
Fanta Grape: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, AROMA, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, TRIDECYL TRIMELLITATE, CERA MICROCRISTALLINA, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, LIMONENE, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, SORBIC ACID, BENZYL BENZOATE, CITRUS LIMON PEEL OIL, TOCOPHEROL, PINENE, TERPINEOL, GLYCINE SOJA OIL, TERPINOLENE, CITRAL, METHYL 2-OCTYNOATE, VANILLIN, ALPHA-TERPINENE, CI 15850.
Fanta Pineapple: RICINUS COMMUNIS SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA ALBA, CANDELILLA CERA, POLYBUTENE, AROMA, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS HYBRID OIL, PARAFFIN, COPERNICIA CERIFERA CERA, HYDROGENATED SOYBEAN OIL, TRIDECYL TRIMELLITATE, CERA MICROCRISTALLINA, BENZYL BENZOATE, PENTAERYTHRITYL STEARATE/CAPRATE/CAPRYLATE/ADIPATE, STEARIC ACID, SUCRALOSE, PHENOXYETHANOL, TOCOPHERYL ACETATE, SORBIC ACID, LIMONENE, TOCOPHEROL, CITRUS AURANTIUM PEEL OIL, CITRUS AURANTIUM FLOWER OIL, VANILLIN, CITRUS LIMON PEEL OIL, GLYCINE SOJA OIL, BENZALDEHYDE, PINENE, GERANIOL, CITRAL, ROSE KETONE-4, CI 77891, CI 15850.",
https://www.rossmann.de/de/pflege-und-duft-anua-heartleaf-moisture-soothing-ampoule/p/8809640734717,Heartleaf Moisture Soothing Ampoule,Anua,"Artikelpreis 27,99 €","Eine beruhigende Ampulle mit Heartleaf-Extrakt, die Feuchtigkeit spendet und für einen gesunden, strahlenden Teint sorgt. Die Ampulle mit hochkonzentriertem Heartleaf-Extrakt zieht leicht in die Haut ein und bereitet die Haut perfekt auf das Make-up vor, so dass die Haut wie aus dem Glas strahlt.
hält die Haut den ganzen Tag hydratisiert
beruhigt gereizte Haut und ist für alle Hauttypen geeignet
Kontaktdaten
Belab Services
7  Avenida Monaco, 08917, Badalona, Barcelona, Spain
www.anua.global
consult@belabservices.com","Das Produkt auf die saubere Haut auftragen und einmassieren, bis es vollständig eingezogen ist.","Aqua(Water), Butylene Glycol, Glycerin, 1,2-Hexanediol, Betaine, Houttuynia Cordata Extract, Panthenol, Hydroxyethylcellulose, Sodium Hyaluronate, Carbomer, Arginine, Ethylhexylglycerin, Cassia Obtusifolia Seed Extract","Warnhinweise
Nur zur äußerlichen Anwendung. Außerhalb der Reichweite von Kindern aufbewahren. Bei Unwohlsein oder Empfindlichkeiten gegenüber dem Produkt Anwendung abbrechen und einen Arzt konsultieren."
https://www.rossmann.de/de/pflege-und-duft-mixsoon-centella-cleansing-foam/p/8809732912214,Centella Cleansing Foam,mixsoon,"Artikelpreis 19,99 €","Der Centella Cleansing Foam von mixsoon ist ein sanfter sowie wirksamer Reinigungsschaum, der die Haut mit der wohltuenden Kraft von Centella Asiatica erfrischt und beruhigt.
Hautpflege, die auf reine Wirkstoffe setzt
vegan
Kontaktdaten
Bell-Dekorative Kosmetik Deutschland GmbH
Brookstieg 4, 22145 Stapelfeld
www.mixsoon.de
info@bellcosmetics.de","Den Reinigungsschaum mit Wasser aufschäumen, sanft wie bei einer Massage einreiben und anschließend mit lauwarmem Wasser abspülen.","Water/ Aqua, Sodium Cocoyl Isethionate, Glycerin, Hydroxypropyl Starch Phosphate, Sodium Methyl Cocoyl Taurate, Propanediol, Potassium Cocoyl Glycinate, Acrylates Copolymer, Cetearyl Alcohol, Potassium Cocoate, Sorbitan Olivate, Salicylic Acid, Glycol Distearate, Glyceryl Stearate, Citric Acid, Caprylyl Glycol, Butylene Glycol, 1,2-Hexanediol, Glyceryl Caprylate, Centella Asiatica Extract, Disodium EDTA.","Warnhinweise
Nur zur äußerlichen Anwendung. Nicht bei Kindern unter 3 Jahren anwenden."
